orderId,oldCentre,newCentre
01HRCNRF4XP56KFAG9FE1SNVSJ,TEMA,KINTAMPO
01HRCNTEKGJGE4MYC7Z4B3FA3E,ACCRA,KINTAMPO
01GMBDS4TKFPMNZXH9GE065JXS,KOFORIDUA,KINTAMPO
01HRCP9CHS77NMNCSCVTK3RKXV,ACCRA,KINTAMPO
01HRCPHFD1BFM4Z8EG8TB53A58,ACCRA,KINTAMPO
01GMBD6F5FTZG8PRCVCYFG44JF,KOFORIDUA,KINTAMPO
01HRCQ68VGF9HY21T3JYAJHFP0,ACCRA,KINTAMPO
01HRCQP5M6FR27CDSAYHDSKTHC,ACCRA,KINTAMPO
01HRCR22T79YAWFSW8R0RHRR02,TEMA,KINTAMPO
01HRCTWVV5MFTDBRRGNZHXZQKD,KOFORIDUA,KINTAMPO
01HRCR2X8TVJSABSZ1N4HZMXWR,ACCRA,KINTAMPO
01HRCR35B2JT61DQ0CYGD18XM3,ACCRA,KINTAMPO
01HRCRCHNN7D16XQG5MN7HYFSK,TEMA,KINTAMPO
01HRCS4YDF8WN6G82XRH6GFSDM,TEMA,KINTAMPO
01HRCS7D41XEPK9N66QVCBCY3X,KINTAMPO,KINTAMPO
01HRCSYNYRP4Q91RB3T3FBFMP1,TEMA,KINTAMPO
01GMBAQMH09Z32JK2ZKKHEF4Z6,TEMA,KINTAMPO
01HRCTHBJJKKEQ7NC9YK8FGH2K,TEMA,KINTAMPO
01GMBANBF0KBFHSZRGQP486K04,TEMA,KINTAMPO
01GMBAM9CTANF4AVW0C8HGBHP1,BOLGATANGA,KINTAMPO
01HREWYKGQRJ0MPC9PEWP1AYFR,TEMA,KINTAMPO
01GMB6QWH6W1G844NY138C6PZ9,TEMA,KINTAMPO
01HRFE1TR0B0F51ZF7NZC8K817,TEMA,KINTAMPO
01HRFARFJRXZXRVKPTDGSWXR8V,ACCRA,KINTAMPO
01GMB3R6V8JSVGVF9VQNNW6S83,TEMA,KINTAMPO
01HRF7NK61FMNJRJXGDTMC2ASM,BOLGATANGA,KINTAMPO
01HRF8BANQQYY6XT271QYZBQ8V,ACCRA,KINTAMPO
01HRF8FZEFPYQJZWFFJY9CJN7D,ACCRA,KINTAMPO
01HRF8JTA1W49W82WGDHJRRPK6,ACCRA,KINTAMPO
01HRF9KSZE948PSYVCZDJWVWVQ,ACCRA,KINTAMPO
01HRF9PFYGCQJ4NJDMH8C47SMJ,TEMA,KINTAMPO
01HRFA0J819CSY86Y186ZXYYZV,ACCRA,KINTAMPO
01HRFA4064WYTW606XGJJC9HAZ,ACCRA,KINTAMPO
01HRFAQZ7T7EAVX5XW6MGQYVWY,ACCRA,KINTAMPO
01HRFAS1V78MV01ZTF9XE9TFW7,KOFORIDUA,KINTAMPO
01HRF6W2EHFJB0Y249CXWX83K0,KOFORIDUA,KINTAMPO
01HRFAV5YZH3P9N69MADV9JR0T,ACCRA,KINTAMPO
01HRFAY015YT9GX3X784N8E4KQ,TEMA,KINTAMPO
01HRFB0E1S6EV9WNAZ5G844HD0,ACCRA,KINTAMPO
01HRFB6RK0691FJ0RQRY1PKXT8,ACCRA,KINTAMPO
01HRFB70TY8J7AZ3KRKV1ZF6F5,ACCRA,KINTAMPO
01HRFBS10F9SXHW1W18QW9CQ0B,TEMA,KINTAMPO
01HRFBVBBDY5HG7ZJVS5AZDP13,ACCRA,KINTAMPO
01HRFC4XTJ6BS5ZYQC6SNB1HED,ACCRA,KINTAMPO
01HRFC5JCRZQ9E9R08J1EM3FXD,ACCRA,KINTAMPO
01HRFCJ82JFDRGSZ91PB37V26M,KINTAMPO,KINTAMPO
01HRF757KCENQTXK2GQQNFQF6S,ACCRA,KINTAMPO
01GMB46TRPZ4Q7Z59TS5PREZ9Q,TEMA,KINTAMPO
01HREXZT586BC8D1SQPTBHE1F9,ACCRA,KINTAMPO
01HRF31DQVJ8Q6D7TM02VJZ6S9,ACCRA,KINTAMPO
01HREYHDS985G7X0ZFJMXNPBWM,ACCRA,KINTAMPO
01HREZBR2HNPNKA2B70BW5J7RN,TEMA,KINTAMPO
01HRF086XA89GV2F16PAAQ8A2R,KINTAMPO,KINTAMPO
01HRF0XX60VESCDGA7R233M0T2,KINTAMPO,KINTAMPO
01HRF1F4K6W0XP74BEH4F61SGE,TEMA,KINTAMPO
01HRF1JYM9MFA1F77VRWN9WQK1,TEMA,KINTAMPO
01GMB5GBX86GC1Z76NFKHPW7PT,TEMA,KINTAMPO
01HRF25XV56YRBN7KAK4D0NXQH,ACCRA,KINTAMPO
01HRF2HF83ZPWXNQHX8XTH59DB,BOLGATANGA,KINTAMPO
01HRF2X1E1MGKTTE5Q0XZTFB4D,TEMA,KINTAMPO
01GMB57DZ6DD04NPGTQGNZS4BV,TEMA,KINTAMPO
01GMB4BYFP2GDXA7RKDXZDWPXN,TEMA,KINTAMPO
01HRF3TYTADW0VV40XDFBB0YH4,TEMA,KINTAMPO
01GMB4ZABVKZS9TX6PBJDP99Y1,BOLGATANGA,KINTAMPO
01HRF4MGBZWNPTRD3GV4QBTVS5,ACCRA,KINTAMPO
01HRF4Z63CJ8D6XHN98SBB962N,TEMA,KINTAMPO
01GMB4M7KAEB1RNAKMWXEJQRJT,TEMA,KINTAMPO
01HRF5ABD87X3VZGCCAR5RC5QF,ACCRA,KINTAMPO
01HRF5EQ07ARQFWBW97VV5769E,ACCRA,KINTAMPO
01HRF5KT44PAWHAFRCV7ABHGMR,ACCRA,KINTAMPO
01HRF5TA55KN7FHC3JC4XBTD2J,ACCRA,KINTAMPO
01HRF61YANE1ANTJAX0TBRMBQR,TEMA,KINTAMPO
01GMBEANM2D59B7ZF96MPHEH57,KOFORIDUA,KINTAMPO
01HRCKXBV93R0S9D2TX9W9SPVQ,ACCRA,KINTAMPO
01HRCKF94W2H3GJ140K5M3X2A9,TEMA,KINTAMPO
01GMDSGB9T1QWVY7FVB6C1EGGY,BOLGATANGA,KINTAMPO
01HR7D4700WH2M46CXWRRJA107,ACCRA,KINTAMPO
01HR7DHR4WM6Z89R271HMWHC54,TEMA,KINTAMPO
01HR7DZ1B0WAS3X0YSC7FB3C8C,TEMA,KINTAMPO
01HR7E9PSWMD0WJ0H0H08HFTFC,KOFORIDUA,KINTAMPO
01HR7EF1ZGCWVN05RJ33CWATSN,TEMA,KINTAMPO
01HR7EJZWGFJQYTX6131P6S8JH,ACCRA,KINTAMPO
01HR7FCXYJ94TV9V7F4P8ZNEKA,KOFORIDUA,KINTAMPO
01HR7FDNWX3DE17N3JA405N49N,KOFORIDUA,KINTAMPO
01HR7GBNHFWGFWWZWW7CW5ZDXP,ACCRA,KINTAMPO
01GMDSGW1BKJV86F33B4GGNHB7,BOLGATANGA,KINTAMPO
01HR7GF84006CJS092Q9FG4MXM,ACCRA,KINTAMPO
01HR7CWYP83D51Y16B0ZS6D9G3,ACCRA,KINTAMPO
01HR7GK5J7RBMKFAJSJWS5ZRWD,KINTAMPO,KINTAMPO
01HR7H6FQWGYRWYTSYVZHR50R7,ACCRA,KINTAMPO
01GMDS8D92WVSF53G4BVT7NKEZ,BOLGATANGA,KINTAMPO
01HR7HVG5HBCJXAC6RFR1CHB3G,BOLGATANGA,KINTAMPO
01HR7J7P69T4AEGY245QVWH0BY,ACCRA,KINTAMPO
01HR7J8FXG8TFK5TJ8SMVVGHZ8,TEMA,KINTAMPO
01HR7JKW9XM0MPVYH7PX8KSV28,ACCRA,KINTAMPO
01HR7JRXVAS55SR91YEV7TG7MW,ACCRA,KINTAMPO
01GMDQDQAHJXSXZR2TMF92ZKNH,TEMA,KINTAMPO
01HR7KVKGYN8170AA2T5F60YTV,ACCRA,KINTAMPO
01HR7D290SRH45S9KQMNFVR2BA,ACCRA,KINTAMPO
01HR7CPGAM08MX9CXHXNQMFJ6F,TEMA,KINTAMPO
01HRCJQZT2P4PJVA39QVKV5PWB,ACCRA,KINTAMPO
01HR725AZY0D2HWFKGDPZ70FH9,TEMA,KINTAMPO
01HR56924T2T5VKVA076MCXMZ1,ACCRA,KINTAMPO
01HR56EBJYK9WEX521CQ3D7XXJ,ACCRA,KINTAMPO
01HR56RNY6T5K6KQR2KW57H802,ACCRA,KINTAMPO
01HR6ZPPN1H0P707CFTW9KPZRN,ACCRA,KINTAMPO
01GME0SCXWW5ER72PYJRKHRW72,TEMA,KINTAMPO
01HR6ZZ7FB380PHP36P7TXVQAN,TEMA,KINTAMPO
01HR70T01RFHDVAGTQDR30JEVM,ACCRA,KINTAMPO
01HR71712VXQZR09QFGGSDZD9G,TEMA,KINTAMPO
01HR720XAGGBKKMN7FXNRJJS4R,TEMA,KINTAMPO
01HR722VYKERS7MVYS4BZHHQR9,ACCRA,KINTAMPO
01HR728F9RPP8TV8H2Y4NY4HD8,ACCRA,KINTAMPO
01HR7AW4AK5CDTRP0575F9BNVC,ACCRA,KINTAMPO
01HR745HFVRVGKG9SBD9K626M8,ACCRA,KINTAMPO
01HR74AXBK168MAGP6X3E6Z3C0,ACCRA,KINTAMPO
01HR74SXWHB9590Z2KRP4S6VYW,ACCRA,KINTAMPO
01HR75FNK29NCN0DZ77TXYQZ7Y,TEMA,KINTAMPO
01HR75R6SHW5C8CQDMNJZJMXTB,TEMA,KINTAMPO
01GMDZ43ZX0NGHZY52PCRJA8V0,KOFORIDUA,KINTAMPO
01GMDYTCAFR439BN3HNTQMT6B9,KOFORIDUA,KINTAMPO
01HR78TH84F9WTVVKZS6T5D93X,ACCRA,KINTAMPO
01HR79QM6N2N6N10C6D9KSEGJW,BOLGATANGA,KINTAMPO
01HR7A9YS7TKNFGH1EF8JBC394,ACCRA,KINTAMPO
01HR7KX00E175BVAE1FR5E9NDM,ACCRA,KINTAMPO
01HR7KXSQ41NSVF4CW9AW9PBSM,ACCRA,KINTAMPO
01HR7MFMFQZMM9F2SC11ZSDMYZ,TEMA,KINTAMPO
01HRCFQC2X95QDCNKHWQN3Y6J6,KINTAMPO,KINTAMPO
01HRCCBRF3X8R6BFKYR34TRHC3,ACCRA,KINTAMPO
01HRCCP0TDH17EJM88QYQ9AKPB,KOFORIDUA,KINTAMPO
01HRCCWSEZYDHXJ7XBY6Y39EFH,TEMA,KINTAMPO
01GMDFV5VEE1BVZS1FE87B1ZNA,TEMA,KINTAMPO
01HRCD7HV25SHWP7DZ7MZWDN4B,TEMA,KINTAMPO
01GMDFT25F3Y035B69ABMC6Z37,TEMA,KINTAMPO
01HRCD86THW8S7J9WBBV71GGYH,ACCRA,KINTAMPO
01HRCD8WM035TA6EJ17PNQNB8Q,ACCRA,KINTAMPO
01HRCDYYMTKYTBAMA06X9Z0DH0,TEMA,KINTAMPO
01HRCF5M4DQ0VVXYD7CZ8BHDAK,TEMA,KINTAMPO
01HRCG2Y0G567HJMSRFW1FF7PE,TEMA,KINTAMPO
01GMDNM726NH3K2K50BNFS94AR,TEMA,KINTAMPO
01GMDE59CVZESS55HA8CHJS3DC,TEMA,KINTAMPO
01HRCGCVRX3FZC6A8FKKD0AZTK,TEMA,KINTAMPO
01HRCGD9Q47P2XHHS0JQ8Y7690,ACCRA,KINTAMPO
01HRCGE8KCCDW7F8M2VAJWST1W,TEMA,KINTAMPO
01HRCH3XJ59XNTXFTE9EH8CCQ3,ACCRA,KINTAMPO
01HRCHXGYCKSXRGEQHSVM9P2BR,ACCRA,KINTAMPO
01HRCHYTK572KY32CBD2MYPBQ2,ACCRA,KINTAMPO
01HRCJ8NY9GBRCNKR1AZDJHF4T,ACCRA,KINTAMPO
01HRCJDDN754CPJ29H1B2P6TDT,ACCRA,KINTAMPO
01HRCJNZT1M0VKYCW04NS9F1AZ,ACCRA,KINTAMPO
01HRCBY0KRZYH2SB622C0HJQAV,ACCRA,KINTAMPO
01HRCBWYAP5MQAGRD7HCPB5BZY,ACCRA,KINTAMPO
01HRCA6G2906D2DC18F2A6FV1N,ACCRA,KINTAMPO
01HRC9KK8R3P4FQYD974FKQF4X,ACCRA,KINTAMPO
01HR7N0ZNVHFFGPR3K15ZT0387,ACCRA,KINTAMPO
01HR7NZBV7SDSE19FPBGF3A6EK,TEMA,KINTAMPO
01HR7P7PTCE8XWQ8GQC8C2HNVE,TEMA,KINTAMPO
01HR7PAN2Z3ZV3ZBQ5C9RA4AST,ACCRA,KINTAMPO
01HR7PBE0GS0NG7SBRBAMPE3FT,KOFORIDUA,KINTAMPO
01HR7PTXA909YWNA4QTYNX1P51,KOFORIDUA,KINTAMPO
01GMDM18A6ZFXEY7D13GFE368V,TEMA,KINTAMPO
01HR7QVX0006AFMSBNW4X8WGFT,TEMA,KINTAMPO
01HR7R2QW1HPB3FDN3ZHD3KWRV,TEMA,KINTAMPO
01HR7RHNW19JFFNAAFJ49PKDWH,TEMA,KINTAMPO
01HR7RYCFPW2RA1XDPAQDX40BJ,TEMA,KINTAMPO
01HR7SGB60R8KKJE9HF0MM4NY6,ACCRA,KINTAMPO
01HR7SS4G94QYX7NYVVSNZMGH9,KINTAMPO,KINTAMPO
01GMDJYS213ZB5B3C2D39XPP7N,KOFORIDUA,KINTAMPO
01HR7TJJPDSCNE9H7DYZ710NAT,BOLGATANGA,KINTAMPO
01HR7TKVE94M6W4V0CNWWQEK8K,TEMA,KINTAMPO
01GMDJF1Y91K4XARS1HMT5KPGZ,BOLGATANGA,KINTAMPO
01HR7VBQF7KXZJVN06CM1F5M7G,BOLGATANGA,KINTAMPO
01HR7VMZGEHRZ7D1VEM1PKSVPC,BOLGATANGA,KINTAMPO
01HRC7QKR29XXJQQCMXJ7CWJS7,ACCRA,KINTAMPO
01HRC9CSXV2J2DH980BK28CTXE,ACCRA,KINTAMPO
01GMAXFPPNQE6SZCRWF3TC85YW,TEMA,KINTAMPO
01HRFEAKED0BTXBS9P66QXVBQC,BOLGATANGA,KINTAMPO
01HR55G7DSH2T5HWG4QBV3SAH9,ACCRA,KINTAMPO
01HRSPVZ0D85VP1VNT8NC1NR84,TEMA,KINTAMPO
01GM8DVN2TA7AYHXW4ZZM234CJ,TEMA,KINTAMPO
01HRSMJJYVCTZKX3ESZ919STBJ,ACCRA,KINTAMPO
01HRSNCYEJQ5678ETYVW9KR546,ACCRA,KINTAMPO
01HRSNTRJCDK5QRQYQ46MYG3JQ,TEMA,KINTAMPO
01HRSNVEFP2PPASH705WR7YXSJ,ACCRA,KINTAMPO
01HRSP5ZGS4ZQBJF6SSB5Y6F9Z,TEMA,KINTAMPO
01HRSP8HEV51BK6BZPD1NEKSQR,TEMA,KINTAMPO
01HRSP9HBFX8M8ZP4G2AH0YWGZ,TEMA,KINTAMPO
01HRSP9WS6KKNXRZKN2VTCFCBQ,TEMA,KINTAMPO
01HRSPPZKFMGE0GVXV96WBE8F0,ACCRA,KINTAMPO
01HRSPXGYQKQC7Z6SSK44EQ0W0,TEMA,KINTAMPO
01HRSJHNNH3K0QQCX8QHE60GDQ,ACCRA,KINTAMPO
01HRSQS3QY5NHC801FAX2AZ1XC,ACCRA,KINTAMPO
01HRSR9AZTE986CRA6YV2GKCSC,ACCRA,KINTAMPO
01HRSRCVBVT0NHRRFFFQHM6Q5H,TEMA,KINTAMPO
01HRSRHEBRM0GNPJF04DW0QVGA,KOFORIDUA,KINTAMPO
01GM89YDH35EGM94FWTGRQFQC0,TEMA,KINTAMPO
01HRSSAWY4V32WXXD71GJWCTWE,KOFORIDUA,KINTAMPO
01HRST2YEHGK9AK1YSAWQ7BBEF,KINTAMPO,KINTAMPO
01HRSTKR16ZJW48BPY2MZ68P71,BOLGATANGA,KINTAMPO
01HRSTW00XNC1HHS9GPMGSZ374,KINTAMPO,KINTAMPO
01HRSTW5W8STZP16K9KB42626X,BOLGATANGA,KINTAMPO
01HRSJX7VEMB99SNS4HSK88J0D,ACCRA,KINTAMPO
01GM8E3G9QGCATK7QP2R1AHATD,TEMA,KINTAMPO
01HRSTY2P83E17RW97SF2QQNW2,ACCRA,KINTAMPO
01HRSG5N27644PFTG1SW7ZBZ7Z,ACCRA,KINTAMPO
01HRSD97QM3R2YQXWC7ZGWVCH0,ACCRA,KINTAMPO
01HRSDTX0RNSYCTNA341P676GG,KOFORIDUA,KINTAMPO
01HRSEC4QG5CGNGJYEZBBJ5GKS,ACCRA,KINTAMPO
01GM8GCGB1TQF14NJ62A779YXA,TEMA,KINTAMPO
01HRSEPZFZXVBCXMDXCQZW1X65,TEMA,KINTAMPO
01HRSF51VFWNGSNMPGXMWFV3YV,KOFORIDUA,KINTAMPO
01GM8G2TF3D4G673NAMXHMV5Z5,TEMA,KINTAMPO
01HRSF9HQ3SRJD4YW3H414ZEN5,KOFORIDUA,KINTAMPO
01HRSFAATPGQ69MZFY60M9YQG7,KOFORIDUA,KINTAMPO
01HRSFC4HX8KKGG0JMKWN9T84Y,KOFORIDUA,KINTAMPO
01HRSG7D439N87QAQ43RZ3722N,ACCRA,KINTAMPO
01HRSJEAC9D943SRG8ACVXKY13,BOLGATANGA,KINTAMPO
01HRSG8TYJ1Z3E5C50ZXPFMN9A,BOLGATANGA,KINTAMPO
01HRSGV9K8ENYFGGX6T5HEJH1R,BOLGATANGA,KINTAMPO
01HRSGVKZM7B86XZ9XG5E9E2DT,ACCRA,KINTAMPO
01GM8FAXWNY3E8YX41KG2VM5NP,TEMA,KINTAMPO
01HRSH0Z76J16CGQS3AYCW05RA,ACCRA,KINTAMPO
01HRSH1GR8QBP9AVK367EDAQQ4,ACCRA,KINTAMPO
01GM8F07TMFC93210R4H7K04Q7,BOLGATANGA,KINTAMPO
01HRSHB60Z889WHEBQJYGD66DP,ACCRA,KINTAMPO
01HRSHSX3TVMFDDVP6BVKX9D2Q,TEMA,KINTAMPO
01HRSHTSDGDADV9GJ1NXJ5ARWX,ACCRA,KINTAMPO
01HRSTY1N2NFB1GCGSBS9PNV3T,BOLGATANGA,KINTAMPO
01HRSTZ2RNX0D71WCKKY2216K2,ACCRA,KINTAMPO
01HRFEBCR038STNZ59QP5N78DG,TEMA,KINTAMPO
01HRW3XPD7ZFN5658YTHVC760A,ACCRA,KINTAMPO
01GM81WMYNDVG52GE4T0KM52XK,KOFORIDUA,KINTAMPO
01GM8089E75WVGRXWSSHRX84AR,TEMA,KINTAMPO
01HRW20DM29X2BKTCEKKC758G8,ACCRA,KINTAMPO
01HRW225N40TG7E5A5NQ3ZE19W,ACCRA,KINTAMPO
01HRW3CXBTVF5AAZ17V1D1FY8E,KOFORIDUA,KINTAMPO
01HRW3PEP8BR08ANFD2QP575CM,ACCRA,KINTAMPO
01HRW3PTES108Z9N4RVD3B3GMJ,ACCRA,KINTAMPO
01GM68PAYTFN6TR3DNE3MXWG5J,TEMA,KINTAMPO
01GM68KPBBS0E98CND0MGPKT5R,TEMA,KINTAMPO
01GM68JY55AY1NRRNDD0VNN6F3,TEMA,KINTAMPO
01HRW3Z57K5K4RX29MTSEZEGSV,TEMA,KINTAMPO
01HRW1874A42CZTSNXK024N8KQ,ACCRA,KINTAMPO
01HRW41RW2ECR9R8N0NRJRBG41,BOLGATANGA,KINTAMPO
01HRW4CD0KMHY4CQFFSGEHG2NT,ACCRA,KINTAMPO
01HRW53WB7DK90WSGYCNWYVKQJ,TEMA,KINTAMPO
01HRW5KB9FK156G7A98FC1Z9Z8,TEMA,KINTAMPO
01GM681CH8VSH439Y0TXQTC1FJ,TEMA,KINTAMPO
01HRW5RXJNX7MQP793WR7X3VEB,ACCRA,KINTAMPO
01HRW6Z7GE8G2F0TS8T9WSPDR8,ACCRA,KINTAMPO
01GM67VNPNSVBRQ5DF0DQHNBDS,BOLGATANGA,KINTAMPO
01HRW73F33NYTRE3CPWGEBTFTY,TEMA,KINTAMPO
01GM67TSD7JMKM03YK69JMT0XT,BOLGATANGA,KINTAMPO
01GM828CBNPK55R8C2H1GS8EYK,TEMA,KINTAMPO
01HRW0XHNJ13GG3T4K5N3SR1H3,ACCRA,KINTAMPO
01HRSV0DSJS8G4VS7QA4BCVD1N,ACCRA,KINTAMPO
01HRVQ4QBRXSY18KWW7T3082V9,TEMA,KINTAMPO
01HRSV0G1WZ9BC29B0E3Z3P9ZY,BOLGATANGA,KINTAMPO
01HRSV0YC113RPRKF8DQ84W7Z4,BOLGATANGA,KINTAMPO
01HRSV1JPT2G295S69NX7EJS4K,BOLGATANGA,KINTAMPO
01HRSV28B8NH8JR106RHE73VT0,BOLGATANGA,KINTAMPO
01HRVFX8XVTH2S6NH487KQZWEK,ACCRA,KINTAMPO
01GM88P9HSCGVDXT04PD9SF9PV,KOFORIDUA,KINTAMPO
01HRVMJ6MF4GNQYTVAAQV4RK2K,TEMA,KINTAMPO
01HRVP33T2AG5E4TVJY6R30HF9,TEMA,KINTAMPO
01HRVPHAQZ68163D1SZB8X024Q,ACCRA,KINTAMPO
01HRVQ06M14KJCQHDZFR3Z5732,ACCRA,KINTAMPO
01HRVT2FKS6BMC57H3WK4SP348,TEMA,KINTAMPO
01HRW05SKZK0MZPVKTJ50PEGTS,TEMA,KINTAMPO
01HRVTDQ6EFCMZC5P5FBZDJNDT,ACCRA,KINTAMPO
01HRVTE6YCC0W5MHVNC4FCPPGK,ACCRA,KINTAMPO
01HRVTEPYAE0WBPST1373C5NVV,ACCRA,KINTAMPO
01HRVTWV3WKYM09CA1MV5A62KB,ACCRA,KINTAMPO
01HRVV3MBZJT2EP4CN330GJ6J5,TEMA,KINTAMPO
01HRVW701SWME7KYFBBKGTWGR8,ACCRA,KINTAMPO
01GM85ZYGNY8R7115M4E13J1XX,TEMA,KINTAMPO
01HRVZFBZ6XJ9E8SBGFBS0XS7F,ACCRA,KINTAMPO
01GM84VCCM8FC5ASE64W3SD18F,TEMA,KINTAMPO
01HRW03S9BMAZ3HR957EERWWJ7,ACCRA,KINTAMPO
01GM8HWNDMWPQBBYGWNC6M5WM6,BOLGATANGA,KINTAMPO
01HRSCB4684XDATYVHWAB8TH7K,ACCRA,KINTAMPO
01GM8J28D0Q6F9ET4MP4QR6DBE,BOLGATANGA,KINTAMPO
01HRPX2E5SS93MJKVC0K1A6JY2,ACCRA,KINTAMPO
01GMAG84BPYRZTK111P4AHH3CF,TEMA,KINTAMPO
01HRPS9QBW81K0G5VJTDVVVZQN,KOFORIDUA,KINTAMPO
01HRPTKKVYA7KJ9Y5BDXRS8CEJ,KOFORIDUA,KINTAMPO
01HRPTV031SX8S0FPKW56XM92J,ACCRA,KINTAMPO
01HRPTVZTQD0VVYS24RSKWT935,ACCRA,KINTAMPO
01GM8VJ33GRB3557S31XBH8ECW,TEMA,KINTAMPO
01HRPVCWGASKHK8V0E9YKSZ88H,ACCRA,KINTAMPO
01HRPVHN90P6QZ0HEK7HE8CGEV,ACCRA,KINTAMPO
01HRPW06DZCJMATKDX0PA1JTXG,ACCRA,KINTAMPO
01HRPWV6VTXD04P4EDFW56Q07A,ACCRA,KINTAMPO
01HRPX3NBV6599JWG6B6JSEA1B,BOLGATANGA,KINTAMPO
01GMAKKX545VCE4Q9CYJSW502H,TEMA,KINTAMPO
01HRPX6ANDVV33K36TJ6RYQBMF,BOLGATANGA,KINTAMPO
01HRPXK35GVJWC7K3522P9G2SP,BOLGATANGA,KINTAMPO
01HRPXM3B71MXNVQN0KM8G95KT,TEMA,KINTAMPO
01HRPXTX5B726RWBF85KYWKCJ6,BOLGATANGA,KINTAMPO
01HRPY5RRB5KQEFSKE6RJAJ96Q,ACCRA,KINTAMPO
01HRPYGJ2GXFJFDS9W39XF9Z6Z,ACCRA,KINTAMPO
01HRPZ8Q4DYNV2YZXDCKMDZH9R,ACCRA,KINTAMPO
01HRPZQ1X0CHSMTG20CWS26VA5,ACCRA,KINTAMPO
01HRQ0NWD95AYF3R7R5CEGFGV1,ACCRA,KINTAMPO
01HRQ0P0JKW4PYF2Y2FHJVV0NB,TEMA,KINTAMPO
01HRPRSWQMQCHY92ESAJDWESDK,ACCRA,KINTAMPO
01HRPREFYK279CB0C85050HAXJ,ACCRA,KINTAMPO
01GM8J51WKECWG4R93RX0ZTSXA,TEMA,KINTAMPO
01HRPB0HHQZXFDXNE0HC8SBRMR,ACCRA,KINTAMPO
01GMAX1AJTF1E8FPMJP6FBGT44,TEMA,KINTAMPO
01HRFEW1VBANT1PSZ5FG09HX8A,BOLGATANGA,KINTAMPO
01HRFEX2V1BAG8SVAWP0KT4C5F,TEMA,KINTAMPO
01HRFF1SEC101GNV259EXCS8YY,TEMA,KINTAMPO
01HRFFAB4AZEKN0N3SG21303P5,BOLGATANGA,KINTAMPO
01HRFFC156K0W358Y80SDEDJ2X,ACCRA,KINTAMPO
01GMAVZX0D5N3SJC9094PQQDRK,BOLGATANGA,KINTAMPO
01HRFHBZTXTY4H9NPJX0NB43PG,KOFORIDUA,KINTAMPO
01HRFHGESWANK8B88BEZ83M09Q,KOFORIDUA,KINTAMPO
01HRFHJRX8N7Y4K8NQDVHA2NFK,KOFORIDUA,KINTAMPO
01GMATVEMHR03TEV5S9F8E30JQ,BOLGATANGA,KINTAMPO
01HRPR6FWY92BXW7RGW127T44E,TEMA,KINTAMPO
01HRPH80ZA5GMC8MC9DAZ16BMF,ACCRA,KINTAMPO
01HRPM3121TMQAPMVPG0CJAJ70,KINTAMPO,KINTAMPO
01HRPN3BR0VHN1CMVXTQAQV91T,ACCRA,KINTAMPO
01HRPNH4HTJRQAJ6N70H0NN3QV,KOFORIDUA,KINTAMPO
01HRPNM4VN597X2EXWPETFMPCK,ACCRA,KINTAMPO
01GMAQJYRW5FW60VN72ZT77Y1C,TEMA,KINTAMPO
01HRPPPGK3JGN2MF47EPJFBW67,TEMA,KINTAMPO
01HRPPWH3S591698FJ79TX7N1M,ACCRA,KINTAMPO
01HRPPWRS87B0WH4X1D2BKVTV9,ACCRA,KINTAMPO
01HRPQNDBN9KG7Y54XS02N068W,TEMA,KINTAMPO
01HRQ1G6ECN9YBPFBK5FY0NQ4Z,ACCRA,KINTAMPO
01HRQ1J6APS6SFA0W1NG4BKJ75,ACCRA,KINTAMPO
01HRQ1QPKPBYG49Q5SPMHR4GHQ,KOFORIDUA,KINTAMPO
01HRS7M8DBPMZWWNFY6W59NMVK,KINTAMPO,KINTAMPO
01GM8MA66TFHCEPCM46M6NAFZY,BOLGATANGA,KINTAMPO
01HRQ8CNZFWBZ2KPM9FFWRN0FK,TEMA,KINTAMPO
01HRQ9012GP3YMG6EFEHPRYYPJ,ACCRA,KINTAMPO
01GM8KMR3E52KVJV62HWX69RBE,TEMA,KINTAMPO
01HRS1G1P2T5D0YM4CVB89VW3D,ACCRA,KINTAMPO
01HRS442KNRVFQD39TYHNHM6D9,TEMA,KINTAMPO
01GM8KB7WXZAKPKG1ZY7CYBNVH,BOLGATANGA,KINTAMPO
01HRS5D7VBEQ288QBH285N717A,TEMA,KINTAMPO
01HRS6M3WYPVZ11HCDHZ1V529D,ACCRA,KINTAMPO
01HRS7JW2EP2MHGT3SY3B08MTE,KINTAMPO,KINTAMPO
01HRS7VD8GD9FB4C4G091THJGH,ACCRA,KINTAMPO
01HRQ294728R73M5479XSW8PNE,ACCRA,KINTAMPO
01HRS853C6HZXMDKVX74C72A6M,ACCRA,KINTAMPO
01HRS8DJ9Z5H9SQC764J5F8DPN,KOFORIDUA,KINTAMPO
01HRS996MJ90CV7D86ND3HZ2B8,KOFORIDUA,KINTAMPO
01GM8K1E01H9B970NXA9428KHY,TEMA,KINTAMPO
01HRSA9B0RHWXBQMZY1P8MB6ND,ACCRA,KINTAMPO
01GM8JYEEW6SE12DJ6G738S98X,BOLGATANGA,KINTAMPO
01GM8JXPC52SF2796DFBQTJJ4Y,BOLGATANGA,KINTAMPO
01HRSAPKFY0XKYTSFPKR5RE47K,TEMA,KINTAMPO
01HRSAWNZXNC69SE649XQK439V,ACCRA,KINTAMPO
01HRSAY5QN9ACK4C0N3X8JBDPY,TEMA,KINTAMPO
